,date,confirmed_United Kingdom,Open_United Kingdom_FTSE 100,Close_United Kingdom_FTSE 100,rate_United Kingdom,confirmed_Germany,Open_Germany_DAX,Close_Germany_DAX,rate_Germany,confirmed_France,Open_France_CAC 40,Close_France_CAC 40,rate_France,confirmed_Italy,Open_Italy_FTSE MIB,Close_Italy_FTSE MIB,rate_Italy,confirmed_Spain,Open_Spain_IBEX 35,Close_Spain_IBEX 35,rate_Spain,confirmed_Russia,Open_Russia_MOEX,Close_Russia_MOEX,rate_Russia,confirmed_Netherlands,Open_Netherlands_AEX ,Close_Netherlands_AEX ,rate_Netherlands,confirmed_Sweden,Open_Sweden_OMXS 30,Close_Sweden_OMXS 30,rate_Sweden,confirmed_India,Open_India_SENSEX,Close_India_SENSEX,rate_India,confirmed_Austria,Open_Austria_ATX ,Close_Austria_ATX ,rate_Austria,confirmed_Finland,Open_Finland_OMX Helsinki 25,Close_Finland_OMX Helsinki 25,rate_Finland,confirmed_Ireland,Open_Ireland_ISEQ,Close_Ireland_ISEQ,rate_Ireland,confirmed_US_x,Open_US_Dow Jones,Close_US_Dow Jones,rate_US,confirmed_US_y,Open_US_S&P 500,Close_US_S&P 500,rate_US,confirmed_Lithuania,Open_Lithuania_OMX Vilnius,Close_Lithuania_OMX Vilnius,rate_Lithuania,confirmed_Canada,Open_Canada_TSX,Close_Canada_TSX,rate_Canada,confirmed_Brazil,Open_Brazil_iBovespa,Close_Brazil_iBovespa,rate_Brazil,confirmed_Mexico,Open_Mexico_IPC Mexico,Close_Mexico_IPC Mexico,rate_Mexico,confirmed_Argentina,Open_Argentina_Merval,Close_Argentina_Merval,rate_Argentina,confirmed_Japan,Open_Japan_NIKKEI 225,Close_Japan_NIKKEI 225,rate_Japan,confirmed_China,Open_China_SHANGHAI,Close_China_SHANGHAI,rate_China,"confirmed_Korea, South","Open_Korea, South_KOSPI","Close_Korea, South_KOSPI","rate_Korea, South",confirmed_Indonesia,Open_Indonesia_JCI,Close_Indonesia_JCI,rate_Indonesia,confirmed_Australia_x,Open_Australia_ASX 50,Close_Australia_ASX 50,rate_Australia,confirmed_Australia_y,Open_Australia_ASX 200,Close_Australia_ASX 200,rate_Australia,confirmed_Australia,Open_Australia_Australian All,Close_Australia_Australian All,rate_Australia
366,2021-01-20,3515800,6713.0,6740.399901999999,0.1,2100618,31.23,31.23,0.0,3023661,5615.410156,5628.439941,0.0,2414166,22570.0,22651.0,0.0,2412318,8220.299805,8204.099609,0.0,3595136,3453.540039,3466.8000490000004,4.25,940106,655.659973,659.299988,0.0,537967,1967.430054,1978.369995,0.0,10610883,49508.789063,49792.121094,4.0,398096,3002.8701170000004,3026.590088,0.0,41166,4763.620117,4799.680176,0.0,179324,7457.839844,7456.899901999999,0.0,24516852,31017.539063,31188.380858999997,0.25,24516852,3816.219971,3851.850098,0.25,172612,872.169983,865.9600220000001,0.0,730330,18016.400391,18014.900391,0.25,8638249,120645.0,119708.0,2.25,1688944,45726.988281,45125.710938,4.5,1831681,50516.589844,50224.53125,38.0,346508,28798.740233999997,28523.259766000003,-0.1,98544,3564.1210939999996,3583.0920409999994,3.85,73918,3115.040039,3114.550049,0.5,939948,6334.512207,6429.757813,6.5,28749,6494.0,6517.100098,0.1,28749,6742.600098000001,6770.399901999999,0.1,28749,7015.0,7051.0,0.1
367,2021-01-21,3553777,6740.399901999999,6715.399901999999,0.1,2108895,31.389999,31.344998999999998,0.0,3046371,5660.27002,5590.790039,0.0,2428221,22790.0,22429.0,0.0,2456675,8234.5,8122.100098000001,0.0,3616680,3481.73999,3422.669922,4.25,945948,663.460022,663.880005,0.0,542952,1992.459961,1987.2600100000002,0.0,10625428,50096.570313,49624.761719,4.0,399798,3029.449951,3024.209961,0.0,41565,4820.490234000001,4830.049805,0.0,181922,7435.77002,7476.180176000001,0.0,24710602,31198.009766000003,31176.009766000003,0.25,24710602,3857.459961,3853.070068,0.25,173889,866.7199710000001,869.840027,0.0,736441,18018.300781,17916.199219,0.25,8697368,119628.0,118443.0,2.25,1711283,45330.988281,44810.210938,4.5,1843077,50224.53125,48472.589844,38.0,352129,28710.410156,28756.859375,-0.1,98786,3590.9250490000004,3621.2639159999994,3.85,74262,3123.27002,3160.840088,0.5,951651,6476.094238000001,6413.89209,6.5,28755,6517.100098,6571.899902,0.1,28755,6770.399901999999,6823.700195,0.1,28755,7051.0,7107.100098000001,0.1
368,2021-01-22,3594098,6715.399901999999,6695.100098,0.1,2125261,31.24,31.275,0.0,3069695,5568.879883,5559.569824,0.0,2441854,22253.0,22088.0,0.0,2499560,8072.700195,8036.399901999999,0.0,3637862,3404.360107,3382.919922,4.25,951747,660.150024,660.530029,0.0,547166,1981.390015,1986.2399899999998,0.0,10639684,49594.949219,48878.539063,4.0,401886,3023.959961,3002.26001,0.0,41915,4805.100098,4794.330078,0.0,184279,7476.129883,7354.25,0.0,24901279,31141.560547000005,30996.980469,0.25,24901279,3844.23999,3841.469971,0.25,174922,870.23999,867.5200199999999,0.0,742268,17812.5,17845.900391,0.25,8753920,118318.0,117172.0,2.25,1732290,44756.628906,44683.550781,4.5,1853830,48472.589844,48470.910156,38.0,357174,28580.199219,28631.449219,-0.1,98886,3616.540039,3606.75,3.85,74692,3163.830078,3140.6298829999996,0.5,965283,6419.573242,6307.126953,6.5,28760,6571.899902,6550.0,0.1,28760,6823.700195,6800.399901999999,0.1,28760,7107.100098000001,7078.899901999999,0.1
369,2021-01-23,3627750,,,0.1,2137691,,,0.0,3093619,,,0.0,2455185,,,0.0,2499560,,,0.0,3658447,,,4.25,957213,,,0.0,547166,,,0.0,10654533,,,4.0,403512,,,0.0,42334,,,0.0,186184,,,0.0,25071901,,,0.25,25071901,,,0.25,175929,,,0.0,747362,,,0.25,8816254,,,2.25,1752347,,,4.5,1862192,,,38.0,361928,,,-0.1,99047,,,3.85,75084,,,0.5,977474,,,6.5,28766,,,0.1,28766,,,0.1,28766,,,0.1
370,2021-01-24,3657861,,,0.1,2147769,,,0.0,3112055,,,0.0,2466813,,,0.0,2499560,,,0.0,3679247,,,4.25,962153,,,0.0,547166,,,0.0,10667736,,,4.0,404714,,,0.0,42580,,,0.0,187554,,,0.0,25202932,,,0.25,25202932,,,0.25,176702,,,0.0,752041,,,0.25,8844577,,,2.25,1763219,,,4.5,1867223,,,38.0,365899,,,-0.1,99247,,,3.85,75521,,,0.5,989262,,,6.5,28777,,,0.1,28777,,,0.1,28777,,,0.1
371,2021-01-25,3680105,6695.100098,6638.899902,0.1,2154656,30.93,30.92,0.0,3116355,5579.72998,5472.359863000001,0.0,2475372,22237.0,21736.0,0.0,2593382,8076.899901999999,7897.299805,0.0,3698246,3399.280029,3397.4799799999996,4.25,966194,666.9400019999999,658.23999,0.0,547166,1994.410034,1975.060059,0.0,10676838,49253.679688,48347.589844,4.0,405723,3002.73999,2934.969971,0.0,42772,4824.919922,4803.560059,0.0,188923,7353.97998,7206.589844,0.0,25354901,30989.849608999997,30960.0,0.25,25354901,3851.679932,3855.360107,0.25,177243,869.23999,868.75,0.0,757658,17835.300781,17906.0,0.25,8871393,,,2.25,1771740,44850.128906,45126.511719,4.5,1874801,48470.910156,47469.960938,38.0,368684,28698.890625,28822.289063,-0.1,99402,3605.3610840000006,3624.2380369999996,3.85,75875,3144.01001,3208.98999,0.5,999256,6322.519043,6258.571777,6.5,28780,6550.0,6574.700195,0.1,28780,6800.399901999999,6824.700195,0.1,28780,7078.899901999999,7111.399901999999,0.1
372,2021-01-26,3700272,6638.899902,6654.0,0.1,2164043,31.25,31.226999,0.0,3138498,5473.25,5523.52002,0.0,2485956,21710.0,21987.0,0.0,2629817,7907.700195,7964.899901999999,0.0,3716228,3384.98999,3390.76001,4.25,970156,656.580017,658.539978,0.0,556289,1977.359985,1991.660034,0.0,10689527,,,4.0,407140,2934.850098,2949.26001,0.0,43120,4809.310059,4827.209961,0.0,189851,7206.259765999999,7247.459961,0.0,25502471,30968.550781,30937.039063,0.25,25502471,3862.959961,3849.6201170000004,0.25,177934,869.48999,866.590027,0.0,761699,17945.0,17779.400391,0.25,8933356,117381.0,116464.0,2.25,1788905,45066.398438,45053.558594,4.5,1885210,47469.960938,49463.839844,38.0,372545,28696.300781,28546.179688,-0.1,99541,3610.968994,3569.428955,3.85,76429,3203.959961,3140.310059,0.5,1012350,6252.713867,6140.170897999999,6.5,28786,,,0.1,28786,,,0.1,28786,,,0.1
373,2021-01-27,3725641,6654.0,6567.399902,0.1,2179679,30.51,30.389,0.0,3165449,5517.529785,5459.620117,0.0,2501147,21923.0,21663.0,0.0,2670102,7950.399901999999,7852.700195,0.0,3733692,3398.3798829999996,3343.6201170000004,4.25,974972,654.340027,647.919983,0.0,560472,1995.209961,1976.199951,0.0,10701193,48385.28125,47409.929688,4.0,408781,2949.679932,2909.959961,0.0,43616,4833.279785,4850.209961,0.0,191182,7248.339844,7070.240234000001,0.0,25655710,30893.779297000005,30303.169922000005,0.25,25655710,3836.830078,3750.7700200000004,0.25,179217,867.9600220000001,867.0599980000001,0.0,766019,17688.199219,17424.400391,0.25,8996876,116463.0,115882.0,2.25,1806849,44733.820313,44262.011719,4.5,1896053,49463.839844,49970.410156,38.0,376482,28665.339844,28635.210938,-0.1,99655,3567.5500490000004,3573.3400880000004,3.85,76926,3143.459961,3122.560059,0.5,1024298,6153.078125,6109.167969,6.5,28794,6564.700195,6530.700195,0.1,28794,6817.5,6780.600098000001,0.1,28794,7111.399901999999,7060.200195,0.1
374,2021-01-28,3754452,6567.399902,6526.200195,0.1,2194562,30.42,30.66,0.0,3189405,5407.740234000001,5510.52002,0.0,2515507,21470.0,21917.0,0.0,2705001,7767.200195,7932.5,0.0,3752548,3319.159912,3342.01001,4.25,979702,639.549988,649.0,0.0,564557,1965.660034,1971.4000239999998,0.0,10720048,46834.570313,46874.359375,4.0,410230,2909.840088,2908.540039,0.0,44039,4821.700195,4751.609863000001,0.0,192645,7064.77002,7146.410156,0.0,25824970,30377.189452999995,30603.359375,0.25,25824970,3755.75,3787.3798829999996,0.25,180160,866.6400150000001,867.320007,0.0,770825,17571.199219,17657.199219,0.25,9058687,115882.0,119314.0,2.25,1825519,44365.289063,44280.730469,4.5,1905524,49970.410156,49630.089844,38.0,380644,28169.269531,28197.419922000005,-0.1,99746,3534.6689450000003,3505.176025,3.85,77395,3114.97998,3069.050049,0.5,1037993,6065.788086,5979.387207,6.5,28799,6530.700195,6412.600098,0.1,28799,6780.600098000001,6649.700195,0.1,28799,7060.200195,6917.600098000001,0.1
375,2021-01-29,3783597,6526.200195,6407.5,0.1,2207393,30.52,30.072001,0.0,3212640,5421.529785,5399.209961,0.0,2529070,21570.0,21573.0,0.0,2743119,7825.799805,7757.5,0.0,3771514,3335.1298829999996,3277.080078,4.25,984120,641.330017,637.1099849999999,0.0,566957,1958.2600100000002,1948.790039,0.0,10733130,47423.46875,46285.769531,4.0,411730,2908.320068,2887.72998,0.0,44402,4723.350098,4735.390136999999,0.0,193892,7147.080078,7047.299805,0.0,25991464,30553.910156,29982.619141000003,0.25,25991464,3778.0500490000004,3714.23999,0.25,181019,867.070007,862.429993,0.0,775652,17615.800781,17337.0,0.25,9118513,118880.0,116007.0,2.25,1841893,44122.601563,42985.730469,4.5,1915362,49630.089844,48257.140625,38.0,384180,28320.720702999995,27663.390625,-0.1,99848,3521.718018,3483.069092,3.85,77850,3078.72998,2976.209961,0.5,1051795,6010.342772999999,5862.352051,6.5,28806,6412.600098,6356.0,0.1,28806,6649.700195,6607.399902,0.1,28806,6917.600098000001,6870.899901999999,0.1
376,2021-01-30,3806997,,,0.1,2224911,,,0.0,3236685,,,0.0,2541783,,,0.0,2743119,,,0.0,3790265,,,4.25,988350,,,0.0,566957,,,0.0,10746174,,,4.0,413208,,,0.0,44871,,,0.0,195303,,,0.0,26133786,,,0.25,26133786,,,0.25,181740,,,0.0,779762,,,0.25,9176975,,,2.25,1857230,,,4.5,1922264,,,38.0,387499,,,-0.1,99968,,,3.85,78205,,,0.5,1066313,,,6.5,28811,,,0.1,28811,,,0.1,28811,,,0.1
377,2021-01-31,3828187,,,0.1,2225659,,,0.0,3255920,,,0.0,2553032,,,0.0,2743119,,,0.0,3808348,,,4.25,992075,,,0.0,566957,,,0.0,10757610,,,4.0,414398,,,0.0,45238,,,0.0,196547,,,0.0,26245805,,,0.25,26245805,,,0.25,182543,,,0.0,783695,,,0.25,9204731,,,2.25,1864260,,,4.5,1927239,,,38.0,390166,,,-0.1,100063,,,3.85,78508,,,0.5,1078314,,,6.5,28818,,,0.1,28818,,,0.1,28818,,,0.1
378,2021-02-01,3846855,6407.5,6466.399902,0.1,2232327,30.43,30.559998999999998,0.0,3260308,5441.430176,5461.680176,0.0,2560957,21737.0,21826.0,0.0,2822805,7823.0,7798.200195,0.0,3825739,3287.959961,3291.139893,4.25,995300,642.659973,647.340027,0.0,566957,1960.540039,1977.810059,0.0,10766245,46617.949219,48600.609375,4.0,415522,2888.040039,2931.149902,0.0,45482,4723.52002,4754.069824,0.0,197553,7030.009765999999,7125.509765999999,0.0,26380978,30054.730469,30211.910156,0.25,26380978,3731.169922,3773.860107,0.25,182898,861.8900150000001,861.6099849999999,0.0,788197,17527.400391,17692.5,0.25,9229322,115093.0,117365.0,2.25,1869708,,,4.5,1933853,48257.140625,49576.890625,38.0,391956,27649.070313,28091.050781,-0.1,100127,3477.172119,3505.283936,3.85,78844,2976.810059,3056.530029,0.5,1089308,5856.776855,6067.544922,6.5,28823,6356.0,6418.799805,0.1,28823,6607.399902,6663.0,0.1,28823,6870.899901999999,6922.799805,0.1
379,2021-02-02,3863761,6466.399902,6516.700195,0.1,2240017,30.719998999999998,30.886,0.0,3283645,5510.620117,5563.109863000001,0.0,2570608,21957.0,22067.0,0.0,2851869,7844.600098000001,7950.899901999999,0.0,3842145,3324.23999,3360.25,4.25,998924,651.340027,652.869995,0.0,576606,1985.930054,1988.4899899999998,0.0,10777284,49193.261719,49797.71875,4.0,416763,2931.149902,2958.719971,0.0,45784,4785.410156,4763.790039,0.0,198424,7123.319823999999,7301.450195,0.0,26496311,30276.880858999997,30687.480469,0.25,26496311,3791.8400880000004,3826.3100590000004,0.25,183444,861.98999,861.169983,0.0,791145,17755.699219,17874.5,0.25,9283418,117520.0,118234.0,2.25,1874092,43152.308594,43848.921875,4.5,1943548,49576.890625,49686.828125,38.0,394269,28207.480469,28362.169922000005,-0.1,100177,3510.8081049999996,3533.6850590000004,3.85,79311,3065.560059,3096.810059,0.5,1099687,6119.01123,6043.84082,6.5,28829,6437.399902,6511.100098,0.1,28829,6663.0,6762.600098000001,0.1,28829,6922.799805,7027.5,0.1
380,2021-02-03,3882976,6516.700195,6507.799805,0.1,2252504,30.959999,31.08,0.0,3310051,5610.589844,5563.049805,0.0,2583790,22444.0,22528.0,0.0,2883465,8048.200195,8012.799805,0.0,3858367,3351.98999,3343.459961,4.25,1003010,658.219971,654.8900150000001,0.0,580916,2005.060059,1997.6500239999998,0.0,10790183,50231.058594,50255.75,4.0,418283,2959.02002,2972.850098,0.0,46049,4795.410156,4819.120117,0.0,199430,7306.399901999999,7337.609863,0.0,26617922,30689.650391000003,30723.599608999997,0.25,26617922,3840.2700200000004,3830.169922,0.25,184208,861.150024,856.48999,0.0,794412,17906.599609,17915.900391,0.25,9339420,118235.0,119725.0,2.25,1886245,43954.710938,43957.070313,4.5,1952744,49686.828125,49857.550781,38.0,396900,28482.710938,28646.5,-0.1,100226,3531.148926,3517.3081049999996,3.85,79762,3108.419922,3129.679932,0.5,1111671,6096.583984000001,6077.745117,6.5,28838,6511.100098,6561.799805,0.1,28838,6762.600098000001,6824.600098000001,0.1,28838,7027.5,7090.899901999999,0.1
381,2021-02-04,3903710,6507.799805,6503.700195,0.1,2265536,31.049999,31.025,0.0,3310071,5568.390136999999,5608.540039,0.0,2597446,22562.0,22901.0,0.0,2913425,8031.399901999999,8122.600098000001,0.0,3874830,3356.2299799999996,3372.0,4.25,1007268,652.530029,654.380005,0.0,584674,2002.819946,2006.3299559999998,0.0,10802591,50212.25,50614.289063,4.0,419801,2977.540039,2990.790039,0.0,46493,4836.899902,4845.100098,0.0,200744,7337.850098000001,7358.02002,0.0,26741846,30737.779297000005,31055.859375,0.25,26741846,3836.6599119999996,3871.73999,0.25,184948,857.7299800000001,856.7199710000001,0.0,798394,17954.300781,18042.0,0.25,9396293,119728.0,119261.0,2.25,1886245,44012.789063,44167.578125,4.5,1961635,49857.550781,50682.710938,38.0,399492,28557.460938,28341.949219,-0.1,100268,3503.779053,3501.858887,3.85,80131,3135.02002,3087.550049,0.5,1123105,6111.757813,6107.21582,6.5,28842,6561.799805,6507.399902,0.1,28842,6824.600098000001,6765.5,0.1,28842,7090.899901999999,7037.899901999999,0.1
382,2021-02-05,3922914,6503.700195,6489.299805,0.1,2276371,31.16,31.389999,0.0,3355678,5638.740234000001,5659.259765999999,0.0,2611659,22988.0,23083.0,0.0,2941990,8129.799805,8214.700195,0.0,3891274,3396.969971,3392.7299799999996,4.25,1011636,657.700012,653.23999,0.0,588062,2008.219971,1989.339966,0.0,10814304,51031.390625,50731.628906,4.0,421189,2990.679932,3015.139893,0.0,46894,4820.580078,4783.120117,0.0,201763,7358.580078,7361.959961,0.0,26876208,31093.810547000005,31148.240233999997,0.25,26876208,3878.3000490000004,3886.830078,0.25,185601,855.9400019999999,857.25,0.0,802530,18110.599609,18135.900391,0.25,9447165,119261.0,119925.0,2.25,1912871,44239.128906,44145.699219,4.5,1970009,50682.710938,51052.730469,38.0,401858,28631.460938,28779.189452999995,-0.1,100318,3509.48999,3496.330078,3.85,80524,3098.48999,3120.6298829999996,0.5,1134854,6136.393066,6151.729004,6.5,28848,6522.899902,6578.399902,0.1,28848,6779.5,6840.5,0.1,28848,7037.899901999999,7112.899901999999,0.1
383,2021-02-06,3941277,,,0.1,2285003,,,0.0,3376266,,,0.0,2625098,,,0.0,2941990,,,0.0,3907653,,,4.25,1015757,,,0.0,588062,,,0.0,10826363,,,4.0,422522,,,0.0,47262,,,0.0,202548,,,0.0,26980195,,,0.25,26980195,,,0.25,186278,,,0.0,805794,,,0.25,9447165,,,2.25,1926080,,,4.5,1976689,,,38.0,404128,,,-0.1,100348,,,3.85,80896,,,0.5,1147010,,,6.5,28851,,,0.1,28851,,,0.1,28851,,,0.1
384,2021-02-07,3957181,,,0.1,2291673,,,0.0,3395981,,,0.0,2636738,,,0.0,2941990,,,0.0,3923461,,,4.25,1019720,,,0.0,588062,,,0.0,10838194,,,4.0,423839,,,0.0,47616,,,0.0,203568,,,0.0,27069854,,,0.25,27069854,,,0.25,186770,,,0.0,809001,,,0.25,9524640,,,2.25,1932145,,,4.5,1980347,,,38.0,405765,,,-0.1,100389,,,3.85,81185,,,0.5,1157837,,,6.5,28857,,,0.1,28857,,,0.1,28857,,,0.1
385,2021-02-08,3971319,6489.299805,6523.5,0.1,2296323,31.389999,31.355,0.0,3400324,5688.680176,5686.029785,0.0,2644707,23281.0,23426.0,0.0,2989085,8251.799805,8219.0,0.0,3939162,3412.969971,3445.899902,4.25,1021966,657.72998,656.3900150000001,0.0,588062,2000.790039,2002.52002,0.0,10847304,51146.671875,51348.769531,4.0,424896,3015.949951,3021.139893,0.0,47969,4787.180176,4820.149902,0.0,204397,7363.799805,7360.700195,0.0,27160197,31191.199219,31385.759766000003,0.25,27160197,3892.5900880000004,3915.5900880000004,0.25,187039,858.98999,860.830017,0.0,812804,18236.400391,18330.300781,0.25,9524640,120239.0,119516.0,2.25,1936013,44199.378906,44197.511719,4.5,1985501,51052.730469,52028.628906,38.0,406992,28831.580077999995,29388.5,-0.1,100435,3504.562988,3532.447021,3.85,81487,3113.6298829999996,3091.23999,0.5,1166079,6193.550781,6208.866211,6.5,28860,6578.399902,6615.5,0.1,28860,6840.5,6880.700195,0.1,28860,7112.899901999999,7160.799805,0.1
386,2021-02-09,3983760,6523.5,6531.600098,0.1,2302051,31.365,31.360001,0.0,3419210,5703.529785,5691.540039,0.0,2655319,23482.0,23300.0,0.0,3005487,8216.799805,8101.0,0.0,3953970,3461.149902,3426.860107,4.25,1023779,657.539978,657.070007,0.0,596174,2005.2600100000002,1999.189941,0.0,10858371,51484.230469,51329.078125,4.0,426093,3021.0,2999.6298829999996,0.0,48407,4831.830078,4777.529785,0.0,204940,7360.379883,7334.299805,0.0,27255817,31359.880858999997,31375.830077999995,0.25,27255817,3910.48999,3911.2299799999996,0.25,187421,861.6199949999999,859.0300289999999,0.0,815487,18369.900391,18408.599609,0.25,9599565,119696.0,119429.0,2.25,1946751,44225.261719,45020.960938,4.5,1993295,52028.628906,52266.75,38.0,408550,29435.609375,29505.929688,-0.1,100475,3539.772949,3603.489014,3.85,81930,3102.25,3084.669922,0.5,1174779,6232.102051,6181.671875,6.5,28871,6615.5,6560.5,0.1,28871,6880.700195,6821.200195,0.1,28871,7160.799805,7102.100098000001,0.1
387,2021-02-10,3996837,6531.600098,6524.399902,0.1,2311297,31.389999,31.287001,0.0,3444888,5719.319824,5670.799805,0.0,2668266,23413.0,23265.0,0.0,3023601,8127.200195,8065.399901999999,0.0,3968228,3437.76001,3399.6599119999996,4.25,1027023,660.5,657.22998,0.0,600244,2000.97998,1998.060059,0.0,10871294,51355.890625,51309.390625,4.0,427562,3005.639893,2999.850098,0.0,48807,4782.910156,4789.209961,0.0,205939,7333.149901999999,7259.899901999999,0.0,27350956,31428.019531,31437.800781,0.25,27350956,3920.780029,3909.8798829999996,0.25,187991,859.5300289999999,853.0200199999999,0.0,818755,18494.800781,18457.800781,0.25,9659167,119472.0,118430.0,2.25,1957889,45180.671875,44718.230469,4.5,2001034,52266.75,51940.910156,38.0,410434,29412.550781,29562.929688,-0.1,100494,3612.6130369999996,3655.0878909999997,3.85,82434,3088.1298829999996,3100.580078,0.5,1183555,6198.032227000001,6201.828125,6.5,28879,6560.5,6591.700195,0.1,28879,6821.200195,6856.899901999999,0.1,28879,7102.100098000001,7133.799805,0.1
388,2021-02-11,4010380,6524.399902,6528.700195,0.1,2321225,31.495001000000002,31.415001,0.0,3465964,5684.939941,5669.819824,0.0,2683403,23288.0,23307.0,0.0,3041454,8067.100098000001,8037.600098000001,0.0,3983031,3405.330078,3414.320068,4.25,1031454,659.880005,664.340027,0.0,604577,2003.680054,2010.069946,0.0,10880603,51165.839844,51531.519531,4.0,429139,2998.689941,2983.1298829999996,0.0,49165,4786.450195,4821.5,0.0,206801,7259.759765999999,7236.359863,0.0,27456653,31466.490233999997,31430.699219,0.25,27456653,3916.399902,3916.3798829999996,0.25,189058,853.679993,853.75,0.0,821932,18463.0,18393.0,0.25,9713909,118440.0,119235.0,2.25,1968566,44750.230469,44060.089844,4.0,2008345,51940.910156,51654.558594,38.0,412125,,,-0.1,100527,,,3.85,82837,,,0.5,1191990,6221.633789,6222.520996,6.5,28887,6591.700195,6600.0,0.1,28887,6856.899901999999,6850.100098000001,0.1,28887,7133.799805,7122.100098000001,0.1
389,2021-02-12,4025578,6528.700195,6589.799805,0.1,2330422,31.379998999999998,31.540001,0.0,3486673,5651.669922,5703.669922,0.0,2697296,23291.0,23411.0,0.0,3056035,8025.0,8055.0,0.0,3997898,3403.070068,3427.080078,4.25,1035841,665.159973,676.830017,0.0,608411,2006.2600100000002,2024.719971,0.0,10892746,51614.769531,51544.300781,4.0,430870,2983.1298829999996,2962.709961,0.0,49572,4837.419922,4863.390136999999,0.0,207720,7235.290039,7278.709961,0.0,27556262,31420.800781,31458.400391000003,0.25,27556262,3911.649902,3934.830078,0.25,189665,855.48999,856.8699949999999,0.0,824611,18381.900391,18460.199219,0.25,9765455,119300.0,119116.0,2.25,1978954,44088.5,44202.519531,4.0,2015496,51654.558594,51466.210938,38.0,413441,29635.880858999997,29520.070313,-0.1,100559,,,3.85,83199,,,0.5,1201859,,,6.5,28892,6600.0,6559.0,0.1,28892,6850.100098000001,6806.700195,0.1,28892,7122.100098000001,7081.299805,0.1
390,2021-02-13,4038933,,,0.1,2336906,,,0.0,3507904,,,0.0,2710819,,,0.0,3056035,,,0.0,4012538,,,4.25,1040070,,,0.0,608411,,,0.0,10904940,,,4.0,432303,,,0.0,50007,,,0.0,208796,,,0.0,27643381,,,0.25,27643381,,,0.25,190241,,,0.0,828408,,,0.25,9809754,,,2.25,1988695,,,4.0,2021553,,,38.0,414803,,,-0.1,100578,,,3.85,83525,,,0.5,1210703,,,6.5,28898,,,0.1,28898,,,0.1,28898,,,0.1
391,2021-02-14,4049924,,,0.1,2341744,,,0.0,3524450,,,0.0,2721879,,,0.0,3056035,,,0.0,4026506,,,4.25,1043541,,,0.0,608411,,,0.0,10916589,,,4.0,433487,,,0.0,50319,,,0.0,209582,,,0.0,27708401,,,0.25,27708401,,,0.25,190724,,,0.0,830612,,,0.25,9834513,,,2.25,1992794,,,4.0,2025798,,,38.0,416154,,,-0.1,100599,,,3.85,83869,,,0.5,1217468,,,6.5,28900,,,0.1,28900,,,0.1,28900,,,0.1
392,2021-02-15,4059700,6589.799805,6756.100098000001,0.1,2346876,,,0.0,3528856,5732.299805,5786.25,0.0,2729223,23629.0,23604.0,0.0,3086286,8124.399901999999,8203.5,0.0,4040505,3461.9399409999996,3481.899902,4.25,1046381,680.429993,685.179993,0.0,608411,,,0.0,10925710,51907.75,52154.128906,4.0,434712,2960.719971,3014.780029,0.0,50662,,,0.0,210402,7282.509765999999,7362.560059,0.0,27762595,,,0.25,27762595,,,0.25,190937,,,0.0,832375,,,0.25,9866710,,,2.25,1995892,44228.109375,44157.488281,4.0,2029057,,,38.0,417127,29662.410156,30084.150391000003,-0.1,100624,,,3.85,84325,3108.699951,3147.0,0.5,1223930,6244.384765999999,6270.324219,6.5,28905,6577.899902,6609.0,0.1,28905,6806.700195,6868.899901999999,0.1,28905,7081.299805,7149.700195,0.1
393,2021-02-16,4070336,6756.100098000001,6748.899901999999,0.1,2352766,31.629998999999998,31.559998999999998,0.0,3548452,5796.430176,5786.529785,0.0,2739591,23631.0,23441.0,0.0,3096343,8215.099609,8153.700195,0.0,4053535,3502.040039,3495.26001,4.25,1049120,686.9400019999999,687.429993,0.0,617869,2038.180054,2038.069946,0.0,10937320,52400.03125,52104.171875,4.0,436139,3014.580078,3023.469971,0.0,51047,4903.47998,4920.97998,0.0,211113,7362.609863,7339.180176000001,0.0,27825319,31472.080077999995,31522.75,0.25,27825319,3939.610107,3932.5900880000004,0.25,191264,855.179993,855.179993,0.0,836594,18514.400391,18492.5,0.25,9921981,,,2.25,2004575,44325.320313,44698.589844,4.0,2033060,,,38.0,418435,30229.460938,30467.75,-0.1,100639,,,3.85,84946,3151.850098,3163.25,0.5,1233959,6291.007813,6292.395996,6.5,28911,6609.0,6658.0,0.1,28911,6868.899901999999,6917.299805,0.1,28911,7149.700195,7189.299805,0.1
394,2021-02-17,4083096,6748.899901999999,6710.899901999999,0.1,2362364,31.15,31.15,0.0,3573638,5762.009765999999,5765.839844,0.0,2751657,23384.0,23179.0,0.0,3107172,8140.799805,8122.700195,0.0,4066164,3491.8100590000004,3436.8000490000004,4.25,1052544,686.549988,681.039978,0.0,622102,2031.439941,2017.2600100000002,0.0,10950201,51996.941406,51703.828125,4.0,437874,3020.919922,3021.439941,0.0,51595,4917.370117,4874.839844,0.0,211751,7341.939941,7300.569823999999,0.0,27895423,31485.609375,31613.019531,0.25,27895423,3918.5,3931.330078,0.25,191821,855.75,854.8900150000001,0.0,839155,18346.099609,18374.800781,0.25,9978747,,,2.25,2013563,44667.050781,45061.949219,4.0,2039124,51466.210938,52386.589844,38.0,419896,30366.820313,30292.189452999995,-0.1,100666,,,3.85,85567,3162.949951,3133.72998,0.5,1243646,6292.970215,6227.728027,6.5,28912,6658.0,6639.399902,0.1,28912,6917.299805,6885.200195,0.1,28912,7189.299805,7158.799805,0.1
